address,chain,entity_type,risk_label,risk_type,source,loss_usd,root_cause
0x818af6a967fb329c04abc9d9e2301483cc268636,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x818b4009865698be07044746c8146c71974b59d9,ETH,contract,0,legit,eth_addresses,,nan
0x818e6fecd516ecc3849daf6845e3ec868087b755,ETH,contract,0,legit,eth_addresses,,nan
0x818f1199269d72871171424ce3210e1852651098,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x818fc6c2ec5986bc6e2cbf00939d90556ab12ce5,ETH,token,0,legit,eth_addresses,,nan
0x818ff73a5d881c27a945be944973156c01141232,ETH,wallet,0,legit,eth_addresses,,nan
0x8196464fb1319b4dad2f4d5690895554c78e17b3,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x8196cdd6e17991b22816bb9cdd31faceecf2f816,ETH,contract,0,legit,eth_addresses,,nan
0x8196fa469bd2f8105bae01702c4b84b04cdf4a2c,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x81994a37cbb3b4e5663c0b85ca94403373083918,ETH,contract,0,legit,eth_addresses,,nan
0x819bb9964b6ebf52361f1ae42cf4831b921510f9,ETH,contract,0,legit,eth_addresses,,nan
0x819c492d85a02a7f4aa1fa801fc7e3d565c8273d,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x819d0ee7a8b64cda36c6574cf20144ef2c6f12e9,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x81a2f942151d486cdcb49fe56d6d34c6b86339f2,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x81a364a378db9f066f6db0fb8794cfd019e46663,ETH,contract,0,legit,eth_addresses,,nan
0x81a3da9cee3ca853834577db44370d9f562f0d86,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8,ETH,wallet,0,legit,eth_addresses,,nan
0x81aae40dcaa23e1465cdf996d0266866403437ac,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x81ad9e3cae1cb76c564a1a95890aac6f94025cb5,ETH,contract,0,legit,eth_addresses,,nan
0x81b462c9e26f8421d18b9ad933db6707497ad50d,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x81b4d08645da11374a03749ab170836e4e539767,ETH,token,0,legit,eth_addresses,,nan
0x81b6fcd31779c2ab75c6a34f24675551c0da39a2,ETH,contract,0,legit,eth_addresses,,nan
0x81b7434343490d3294c3665be8b5d62f3c1e429c,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x81c01024deaad32b015707f6f3ac948e88463204,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x81c55017f7ce6e72451ced49ff7bab1e3df64d0c,ETH,token,0,legit,eth_addresses,,nan
0x81c5952a1c4cbfb5c386128de6f4d7f9d69e9e75,ETH,contract,0,legit,eth_addresses,,nan
0x81c81539fccb098905c2e2d62c6beea6c10355fa,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x81c9151de0c8bafcd325a57e3db5a5df1cebf79c,ETH,token,0,legit,eth_addresses,,nan
0x81d69da76fc4e1806198c485098a5837923995e3,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x81dc8e0a77c4d9f16d8cd6c2408dcc53d2d9b7ac,ETH,contract,0,legit,eth_addresses,,nan
0x81dcc6246fe261035ffee91cd975faf3d3f3375f,ETH,contract,0,legit,eth_addresses,,nan
0x81e10753fd7948d03c02e50017e4bf170493f0f6,ETH,contract,0,legit,eth_addresses,,nan
0x81e331af8e4b6e2be4038f37ee1c1eca7c172643,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x81e4b65b9330c5693d38430111d7eb174615bdd6,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x81e7eae5baa0979398ba5c4b09cafcb8c690062b,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x81edefc64aabdce71f68347774bd4673d1d31419,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x81f4d69229c8cbcbf2f092fafb9612dd2feacaf9,ETH,contract,0,legit,eth_addresses,,nan
0x81f600443f72de2d889463674469e759522fae7e,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x81f6bd86c18c67756b9c76a64fc2851b5717c88c,ETH,token,0,legit,eth_addresses,,nan
0x81fbb23ce259d141339e49ece91599ed97cc8b49,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x81fe72b5a8d1a857d176c3e7d5bd2679a9b85763,ETH,contract,0,legit,eth_addresses,,nan
0x82017d0409fb4ea27d4ae799c9e3b9b4f847c837,ETH,token,0,legit,eth_addresses,,nan
0x8202b590eca4662446102b3a97e3536aac8ab941,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8202be32b8e045ce97418b0dbe77a7a1398dbe51,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,ETH,token,0,legit,eth_addresses,,nan
0x820ba67398c3ea745eb8766fd3f444a92d4de316,ETH,token,1,Combination,rugpull,67971.0,Combination
0x820c415a17bf165a174e6b55232d956202d9470f,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x820db309d58e67d98dadd0956837562461b76261,ETH,contract,0,legit,eth_addresses,,nan
0x820f8524ee9a5d69c9e9da07f22c7170a714af28,ETH,contract,0,legit,eth_addresses,,nan
0x820fa2199b16a32c8dd28641ed3ca85388b1ed04,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x820fc3a3a5693f7bf275bdbab26d0b6d583acd0b,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x820fdda87a6fae864d3da0c2d9819b9e50a87fc9,ETH,contract,0,legit,eth_addresses,,nan
0x821006cd8ad55c74936d277217ecea6863231e48,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8213d4c0ad265301a77d66de64cabcf2d4ffc17e,ETH,contract,0,legit,eth_addresses,,nan
0x821b9b6c03b21aa3123e3b84b2d2b6908e614a5b,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x821bb0e3c8ca07e428c600befa9b67dd4620973f,ETH,contract,0,legit,eth_addresses,,nan
0x821d29bdcaf35def4256296efa37b01fbb8c3a60,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x821efcb121b9c646dc8d5fb61e9c8ee9c30ba9e4,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82218a2a778f2a7d479c257af24c257e1f34578b,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82225cf0c21f285d40c64dcc0407b7360067993f,ETH,token,0,legit,eth_addresses,,nan
0x82267c56b05aff3742b997412b3aae32f9a087ae,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82273518bcc77e5f1992ee0090929b1556aded37,ETH,contract,0,legit,eth_addresses,,nan
0x822d7b7f27713598e7e19410257e80517916032c,ETH,contract,0,legit,eth_addresses,,nan
0x8230de6a088b455b5b83a629b0843746ed1ac5b6,ETH,contract,0,legit,eth_addresses,,nan
0x8233cf0aa615b553af723aa61336b1c41ab1c822,ETH,contract,0,legit,eth_addresses,,nan
0x8234c8ead6625488925f18510f892fafb5308eee,ETH,contract,0,legit,eth_addresses,,nan
0x82365e957e2e6c0e8fe8e2db35af620816d44c1e,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x8237f0121dae145bfec1b09c13fbd4f8b68fd0cd,ETH,contract,0,legit,eth_addresses,,nan
0x823b56c714449e25bf68ec66fd30925cf7588e52,ETH,contract,0,legit,eth_addresses,,nan
0x823ef516dff06186eee732a96963051287363963,ETH,contract,0,legit,eth_addresses,,nan
0x8240b601d9b565e2befaa3da82cc984e76cb3499,ETH,contract,0,legit,eth_addresses,,nan
0x8241af33b5b58e225b9833ad75b9710c6e3ce4dc,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82494f5806e473f9bfa9511a0a69f0f47d59b1ea,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8255d6f2c09b64a1358ec465e0314392b500bdab,ETH,contract,0,legit,eth_addresses,,nan
0x8255f34903440ff046169b12ea848ce6f083a631,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x825a2c6feca6a769875fd314182fb00b6f92af35,ETH,contract,0,legit,eth_addresses,,nan
0x825c04f33451ac73c4fadc36dd95069299a0386e,ETH,contract,0,legit,eth_addresses,,nan
0x82603fec3241b319ac1a0470f2c08bd90461a355,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82665764ea0b58157e1e5e9bab32f68c76ec0cdf,ETH,token,0,legit,eth_addresses,,nan
0x8266bcb06a66efe3150a6f3ddd4f43caeb566245,ETH,contract,1,Dodgy,eth_addresses,,nan
0x826f976d0e1c247e22f55be60ff509460744ada0,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x8271b2e8cbe29396e9563229030c89679b9470db,ETH,wallet,0,legit,eth_addresses,,nan
0x827216bd50d13b3e1dac8686e85f8b6b1bf2e856,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8272b2cba64d44d1519e135cf17f41f536c248ce,ETH,contract,0,legit,eth_addresses,,nan
0x82744ba0766bdee409885c2186c44a4a73b0c97f,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8274589ae12450a5606021f160f224f625aa08ce,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8276ad69acdaacb17f981b780fdef80b95f7e764,ETH,token,0,legit,eth_addresses,,nan
0x827c9e3007f444610724dbe12fc380aa2afa6142,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x827d53c8170af52625f414bde00326fc8a085e86,ETH,token,0,legit,eth_addresses,,nan
0x827de8cb5bf8da8f16093505c58b5677122cdcec,ETH,contract,0,legit,eth_addresses,,nan
0x827eb1d207770d8c651a8d151e2ff35440f74fb1,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x828166430d23da9f10972866c98a880a7a0c1f91,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x8282616aff82450e0959aaab391e3e8bbd1fb89a,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x8283fd182ced12b2ed91413ec4ea62368070986f,ETH,contract,0,legit,eth_addresses,,nan
0x8290333cef9e6d528dd5618fb97a76f268f3edd4,ETH,token,0,legit,eth_addresses,,nan
0x8296344f9e37dd2dd65494f18cf1a45977cc9307,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x8296bbfd4a8c60edc484cd0e4610ce2e12718c16,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x829778a21eabc3e4c6835689eea6eeb0857d1e03,ETH,contract,1,Dodgy,eth_addresses,,nan
0x829b36f1c052d7fab8fbf68b51e1bf5d65a23e74,ETH,contract,0,legit,eth_addresses,,nan
0x829bd824b016326a401d083b33d092293333a830,ETH,wallet,0,legit,eth_addresses,,nan
0x829cef8bf3a110b73c33246b600a9ff6159184c7,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x829d2578aa1b013665e421ae894d055da2120cc8,ETH,token,1,Token Generation,rugpull,243000.0,Hidden Mint
0x829ed6d9e4afa8b42d8bcb5f16650bd42348f1e6,ETH,contract,0,legit,eth_addresses,,nan
0x829fe69f1fea3305c1aa0c1873b22835b87200d6,ETH,contract,0,legit,eth_addresses,,nan
0x82a24d3e69faefe23a6094b49262a77d20b47a08,ETH,contract,0,legit,eth_addresses,,nan
0x82a80ddfb00d3b615ae4b9c29c9f691e93f84bf3,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82aa1a9d7083020194a847f7bba662ed0de99999,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x82aa927292f51046c309e79f2a272bad474cdd7a,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82aa987a16deafd8b4fab73ec316f94f4df43020,ETH,contract,1,Dodgy,eth_addresses,,nan
0x82b0e50478eeafde392d45d1259ed1071b6fda81,ETH,token,0,legit,eth_addresses,,nan
0x82b15f4da728206c8afbfa28a9b83782c344afb2,ETH,contract,0,legit,eth_addresses,,nan
0x82b36a7410796a3bd2a0b206abb402b899b0a388,ETH,contract,1,phish-hack;phishing;Dodgy,malicious_smart_contracts;etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82b83577444af0e665624bb24c5f27a95ba4603b,ETH,contract,0,legit,eth_addresses,,nan
0x82b92feb4ead0be7006ac7d29c3e3554ffa7aa52,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82b9d87ffd80449ca96ec67c19f5d0631b18d5db,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x82b9eb75d6e8e6b4a296cf8fde9a7c23ee4b89ec,ETH,contract,0,legit,eth_addresses,,nan
0x82bbde965a73cc4535b8de32e6951603ca7a118e,ETH,contract,0,legit,eth_addresses,,nan
0x82bdfb4c6f488fc47700cef12c448a2f13f8ff4f,ETH,token,0,legit,eth_addresses,,nan
0x82c05561473e5f762f57a2c63dfca86de551cb8f,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x82c5d0c1d3d0f26159eca6e35b98249838b59688,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x82c970c55711dc5f33aa40fee6614fbb857ceb83,ETH,contract,0,legit,eth_addresses,,nan
0x82ca1433faa4012614e9f05d169ff50fc4316728,ETH,contract,0,legit,eth_addresses,,nan
0x82cb92281a7297ee79dce738022fb0c112e9c42b,ETH,contract,0,legit,eth_addresses,,nan
0x82cbd34d49761fcb5bd5915f82c6c7462131f57a,ETH,contract,0,legit,eth_addresses,,nan
0x82ced7b239fc06e59f11819883d68a0e0925e59e,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82d5109de6653db5fb9f277370ef9621ebe67abc,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x82d5d02b0b80639066dd0bc601d18f4a7fd9dd4e,ETH,contract,0,legit,eth_addresses,,nan
0x82dab2b5f2416cc61176c1e03bfd4afff52dcdc1,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82df38bc7fe685f96ae276a1fe0a363c15207cd7,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x82dfdb2ec1aa6003ed4acba663403d7c2127ff67,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x82e367a172be91cc44f0d016f26135d319fe0394,ETH,contract,0,legit,eth_addresses,,nan
0x82e76aa06e7b09d12a1a45a80e64cb27fb4a931f,ETH,contract,0,legit,eth_addresses,,nan
0x82e90fc3a4c2893bbf6d7c1c93a55ac071c963e2,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82eb193d2fad35d9c401e7318f82861c6924bfff,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82ec308679ac2cc2a77ad09aa60b8ace42c9a2c2,ETH,contract,0,legit,eth_addresses,,nan
0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038,ETH,contract,0,legit,eth_addresses,,nan
0x82ef94294c95ad0930055f31e53a34509227c5f7,ETH,contract,0,legit,eth_addresses,,nan
0x82ef962f29719b1ab907b2e8479ad64c602a551d,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x82f16d0ca6276a7eac1dc571c9237c12901d5b63,ETH,contract,0,legit,eth_addresses,,nan
0x82f1a39ea32d9548a4d0d63fcf1a75497d1bf3d6,ETH,token,0,legit,eth_addresses,,nan
0x82f25d2edc3dee8be852021cc1c2c4dfef333d91,ETH,contract,0,legit,eth_addresses,,nan
0x82f38be23b7885148b223d3c40a4320a24fc934a,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x82f4d449973001c3a3a2c5cc432ee31407a4e862,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x82f57cb5899d0b661cc206c568d39868d705acda,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82fa142e820c492cba84245cd65d0443c9e9768e,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x82ff91671baa663cdc724e6769b0751daa88b18b,ETH,contract,0,legit,eth_addresses,,nan
0x83004089b16fd4154e7f2f397a49b386810d47f7,ETH,contract,0,legit,eth_addresses,,nan
0x8302fe9f0c509a996573d3cc5b0d5d51e4fdd5ec,ETH,contract,0,legit,eth_addresses,,nan
0x830389b854770e9102eb957379c6b70da4283d60,ETH,contract,1,Dodgy,eth_addresses,,nan
0x83053c32b7819f420dcfed2d218335fe430fe3b5,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x830572d765cc7bfa3cb1fea4e0107ca75076d647,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83058f5bc487151253d8deff14e58ed707582f8d,ETH,token,0,legit,eth_addresses,,nan
0x830b99a1df212abe46c2634f4a0d26685b2b83cf,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x8311959a608b0a4a55df256fd7d123d89207d925,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x8313675d1405f3f7aee3da9d63e0bf5c30c75832,ETH,contract,0,legit,eth_addresses,,nan
0x83152caa0d344a2fd428769529e2d490a88f4393,ETH,contract,0,legit,eth_addresses,,nan
0x8315438a8d29ef2800c4edb12e23dd3660ba7d08,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x8317b216d7c3f9a5b8401e4b6814d13a7be390ec,ETH,token,0,legit,eth_addresses,,nan
0x831ee6baf32c7f558d90dd8f16a45e2928c23131,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x832177f21ccdcc286003fadf4e98fc11dc5c627f,ETH,contract,0,legit,eth_addresses,,nan
0x8322f6c3fa6820207e31b15d1b305cd55f626903,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x8324676c7cd3a99391d1d69ce3d8a7c2b51c1f59,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83266a95429b903cc5e954bf61c7eddf8a52b971,ETH,contract,0,legit,eth_addresses,,nan
0x8328279baa90debe686b29a2948c7fa636cfcd2a,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x832904863978b94802123106e6eb491bdf0df928,ETH,token,0,legit,eth_addresses,,nan
0x832ad88f1e81d46f9d80298597c80b577b6d4736,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x832b3198e486581166d120845b55cca93b7e4442,ETH,contract,0,legit,eth_addresses,,nan
0x832bf950ad4046ca538dc1261b694b38c129cb42,ETH,contract,0,legit,eth_addresses,,nan
0x832ec40433b457028a1d27434f3b9fdf81aaecbe,ETH,token,0,legit,eth_addresses,,nan
0x832f8716009bedea6eacf012e6dc8a7927c1bc9c,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x833167bb2a4f348d5330da55b3c6dfbbd554dbf7,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x8335392fe1b236296c5d5f653264396de165e46c,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83373a2e5fc62a8598fb2ac2ebec188ff8cd4a9c,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x8338005b31bf37dadea7f76a7778dcf9150d8f02,ETH,token,0,legit,eth_addresses,,nan
0x833b33006048fae73692317d71f66a1de4857d86,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x833e8e3d15a2e275548f81fef74c6d46e28b4c9c,ETH,contract,0,legit,eth_addresses,,nan
0x8342228044fd5dc6fcf6b1c9a466da83dea28ae1,ETH,contract,0,legit,eth_addresses,,nan
0x8342fec05895477da8c11396d8d7c43417956771,ETH,contract,0,legit,eth_addresses,,nan
0x834433cdb30eba01b7b75c45b0698a104f4e9002,ETH,wallet,1,Dodgy,eth_addresses,,nan
0x834460e25d4ee4a17955c2056b7b1fdfe35f1755,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x83530c3aab57bb230f16a9267fbc60e4c4a18e6e,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x83549fcd8ed149302cffcfea193160d0e99ce5c0,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x8356bc41f6611ac5fa2032f5fe7eb2fe954b3a8e,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x835a44027ee4e92bbd8874e5ede9e5148b069e96,ETH,contract,0,legit,eth_addresses,,nan
0x835f2080c09c5ec2a53b5942a4dadc8e4998e039,ETH,contract,0,legit,eth_addresses,,nan
0x836213f4021f67d04ec0b599343ac345f433701a,ETH,token,1,Fee,rugpull,,Fee modification
0x8369f6723c4792b41d4af4190662269431ee5b0b,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;eth_addresses,,nan
0x836c6b2be9bfb5497e4ce48003ab86db05c0fbe5,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x8372ede9ab840366fe4b6367198b071374b4cc69,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x8374aa52bf36eabca06e33c4163a081f53e39aa3,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x837d87448df3e3cfbe1d613287e2c16d6e8a811c,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x837f91aa5f5ed741e75bb6e790a399bf5ce46abf,ETH,contract,0,legit,eth_addresses,,nan
0x83823d795650ea39780ee7ec521b421f9c9cbbc9,ETH,contract,0,legit,eth_addresses,,nan
0x8382adf670cb280f2f318bc2446be3860758aef4,ETH,contract,0,legit,eth_addresses,,nan
0x83869de76b9ad8125e22b857f519f001588c0f62,ETH,token,0,legit,eth_addresses,,nan
0x83885fc61837b4a9e0960be80da2f2bc581ecbc6,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;eth_addresses,,nan
0x83899e5c4dd660be20d51469fca5f90f2606df3a,ETH,contract,0,legit,eth_addresses,,nan
0x838cda4a4cc873fff10f4d6373ada6636517fa31,ETH,contract,0,legit,eth_addresses,,nan
0x838d8e11b160dec88fe62bf0f743fb7000941e13,ETH,contract,0,legit,eth_addresses,,nan
0x839078ada638af8306c039221e408ee7bc4e3f7f,ETH,token,0,legit,eth_addresses,,nan
0x83915e4ff807ba28b53931f923247c9fa0147eb9,ETH,wallet,1,phishing,etherscan_malicious;phishing_scams,,nan
0x83940770976605dda722a620dd9d91825c8d65dc,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83984d6142934bb535793a82adb0a46ef0f66b6d,ETH,token,0,legit,eth_addresses,,nan
0x839961692c56270b73538f9906f8736fc1da4fa6,ETH,contract,0,legit,eth_addresses,,nan
0x839baaca91cbcf6c1632c55e1ae031c6b270df19,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x839db3994bef8842c0809ab84996ba839fcac11e,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x839f0763187b9fcbf60cd4d332413b77a7ae2ef9,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83a2eb63b6cc296529468afa85dbde4a469d8b37,ETH,wallet,1,phishing,etherscan_malicious,,nan
0x83a81f20240779dca54aefcc9663e1cff4c59d6e,ETH,contract,0,legit,eth_addresses,,nan
0x83b164b8db82d35bd2ae70785095baf0f3417111,ETH,token,0,legit,eth_addresses,,nan
0x83b1bc0dce6430bc1246d891fc84bda800c94330,ETH,contract,0,legit,eth_addresses,,nan
0x83b214752caebe6016947b15b2e5535472a9f8fd,ETH,contract,0,legit,eth_addresses,,nan
0x83b82ec65a82f44133f5ee26b2f956b95733cf0b,ETH,contract,0,legit,eth_addresses,,nan
0x83bebcc83d2f6a9780a885cf451f3a6bbf4a5624,ETH,contract,0,legit,eth_addresses,,nan
0x83bf846c65a139549d4abc1e9736c66b8bebe466,ETH,contract,0,legit,eth_addresses,,nan
0x83c1ded540d8b6b734885ed9083a5c4e4f142e73,ETH,contract,0,legit,eth_addresses,,nan
0x83c2e0e3b5328e599a3cba95d97090fa7d0fde8b,ETH,contract,0,legit,eth_addresses,,nan
0x83c32bf929f80e404ff30ede7333271460b13cd9,ETH,contract,0,legit,eth_addresses,,nan
0x83c624fdda1b4df6f72151ff4cb6a23569768918,ETH,contract,1,phish-hack;phishing,malicious_smart_contracts;etherscan_malicious;phishing_scams,,nan
0x83c7f15fbf521c79da630a61c6c753adf28a375c,ETH,token,0,legit,eth_addresses,,nan
0x83caeecace9ec5c322c93743b2b370ed58951f5c,ETH,token,0,legit,eth_addresses,,nan
0x83d000d26a82e283a2785d71f0b16aeb7be5f632,ETH,contract,0,legit,eth_addresses,,nan
0x83d09b464fa429a80808a0dc1ee9691e35971908,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83d60e7aed59c6829fb251229061a55f35432c4d,ETH,token,0,legit,eth_addresses,,nan
0x83d7cb758c30d067e99e9f52f9e4f987101ab888,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83ddf6b7c18745b3774410dd144956eb707bf30c,ETH,token,0,legit,eth_addresses,,nan
0x83e1c295a5842ec1254ca4ad278047eeba3ee2ea,ETH,contract,0,legit,eth_addresses,,nan
0x83e240d1cbc6ec7f394cd6ba5ed01b7fcdf44ed5,ETH,contract,0,legit,eth_addresses,,nan
0x83e2be8d114f9661221384b3a50d24b96a5653f5,ETH,token,0,legit,eth_addresses,,nan
0x83e8846bb3e2d3167c65d5c41cf2a4cab23e6197,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83e88fc9ac8af15bb2531fc846c38bf713a5c4d0,ETH,token,1,Transaction Limitation,rugpull,,Sale-restrict
0x83e99aec309c14e117097044e5efcc3672bcd450,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83ec306df6bee5320cf6a57a52ff732791c65b47,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83ec4f152862fadb861c3d91cd754045996d4c18,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83ec4ff9692341cedce8a0c1d625345b5d7265bc,ETH,token,1,Fee,rugpull,,Fee modification
0x83ee561b2abd000ff00d6ca22f38b29d4a760d4d,ETH,wallet,1,phishing;Dodgy,etherscan_malicious;phishing_scams;eth_addresses,,nan
0x83eea00d838f92dec4d1475697b9f4d3537b56e3,ETH,token,0,legit,eth_addresses,,nan
0x83ef5791eb837ae5cfc748ca9a30cbd00e3a0740,ETH,contract,0,legit,eth_addresses,,nan
0x83f602311629f84929804b7e00adc67e17eda7fb,ETH,token,0,legit,eth_addresses,,nan
